1,6040.444017,6140.444017,6765.762124,6865.762124
2,6240.444017,6340.444017,6765.762124,6865.762124
3,6440.444017,6540.444017,6765.762124,6865.762124
4,6640.444017,6740.444017,6765.762124,6865.762124
5,6840.444017,6940.444017,6765.762124,6865.762124
6,7040.444017,7140.444017,6765.762124,6865.762124
7,7240.444017,7340.444017,6765.762124,6865.762124
8,7440.444017,7540.444017,6765.762124,6865.762124
9,7640.444017,7740.444017,6765.762124,6865.762124
10,7840.444017,7940.444017,6765.762124,6865.762124
11,8040.444017,8140.444017,6765.762124,6865.762124
12,8240.444017,8340.444017,6765.762124,6865.762124
13,8440.444017,8540.444017,6765.762124,6865.762124
14,8640.444017,8740.444017,6765.762124,6865.762124
15,8840.444017,8940.444017,6765.762124,6865.762124
16,9040.444017,9140.444017,6765.762124,6865.762124
17,9240.444017,9340.444017,6765.762124,6865.762124
18,9440.444017,9540.444017,6765.762124,6865.762124
19,9640.444017,9740.444017,6765.762124,6865.762124
20,9840.444017,9940.444017,6765.762124,6865.762124
21,10040.44402,10140.44402,6765.762124,6865.762124
22,10240.44402,10340.44402,6765.762124,6865.762124
23,10440.44402,10540.44402,6765.762124,6865.762124
24,10640.44402,10740.44402,6765.762124,6865.762124
25,10840.44402,10940.44402,6765.762124,6865.762124
26,11040.44402,11140.44402,6765.762124,6865.762124
27,11240.44402,11340.44402,6765.762124,6865.762124
28,11440.44402,11540.44402,6765.762124,6865.762124
29,11640.44402,11740.44402,6765.762124,6865.762124
30,11840.44402,11940.44402,6765.762124,6865.762124
31,12040.44402,12140.44402,6765.762124,6865.762124
32,12240.44402,12340.44402,6765.762124,6865.762124
33,12440.44402,12540.44402,6765.762124,6865.762124
34,12640.44402,12740.44402,6765.762124,6865.762124
35,12840.44402,12940.44402,6765.762124,6865.762124
36,13040.44402,13140.44402,6765.762124,6865.762124
37,13240.44402,13340.44402,6765.762124,6865.762124
38,13440.44402,13540.44402,6765.762124,6865.762124
39,13640.44402,13740.44402,6765.762124,6865.762124
40,13840.44402,13940.44402,6765.762124,6865.762124
41,14040.44402,14140.44402,6765.762124,6865.762124
42,14240.44402,14340.44402,6765.762124,6865.762124
43,14440.44402,14540.44402,6765.762124,6865.762124
44,14640.44402,14740.44402,6765.762124,6865.762124
45,14840.44402,14940.44402,6765.762124,6865.762124
46,15040.44402,15140.44402,6765.762124,6865.762124
47,15240.44402,15340.44402,6765.762124,6865.762124
48,15440.44402,15540.44402,6765.762124,6865.762124
49,15640.44402,15740.44402,6765.762124,6865.762124
50,15840.44402,15940.44402,6765.762124,6865.762124
51,16040.44402,16140.44402,6765.762124,6865.762124
